t;U;U
[s];[V];[V]

40,360;0,06;0,03
40,370;0,05;0,04
40,380;0,05;0,04
40,390;0,05;0,05
40,400;0,05;0,05
40,410;0,05;0,05
40,420;0,05;0,06
40,430;0,05;0,06
40,440;0,05;0,07
40,450;0,05;0,07
40,460;0,05;0,07
40,470;0,05;0,08
40,480;0,05;0,08
40,490;0,05;0,08
40,500;0,05;0,09
40,510;0,05;0,09
40,520;0,05;0,09
40,530;0,05;0,09
40,540;0,05;0,10
40,550;0,05;0,10
40,560;0,05;0,10
40,570;0,05;0,11
40,580;0,04;0,11
40,590;0,04;0,11
40,600;0,04;0,11
40,610;0,04;0,12
40,620;0,04;0,12
40,630;0,04;0,12
40,640;0,04;0,12
40,650;0,04;0,12
40,660;0,04;0,12
40,670;0,04;0,12
40,680;0,04;0,13
40,690;0,04;0,13
40,700;0,04;0,13
40,710;0,03;0,13
40,720;0,03;0,13
40,730;0,03;0,13
40,740;0,03;0,13
40,750;0,03;0,13
40,760;0,03;0,13
40,770;0,03;0,13
40,780;0,03;0,13
40,790;0,02;0,13
40,800;0,02;0,13
40,810;0,02;0,13
40,820;0,02;0,13
40,830;0,02;0,13
40,840;0,02;0,12
40,850;0,02;0,12
40,860;0,02;0,12
40,870;0,01;0,12
40,880;0,01;0,12
40,890;0,01;0,11
40,900;0,01;0,11
40,910;0,01;0,11
40,920;0,01;0,10
40,930;0,01;0,10
40,940;0,01;0,10
40,950;0,01;0,10
40,960;0,01;0,09
40,970;0,01;0,09
40,980;0,00;0,09
40,990;0,00;0,08
41,000;0,00;0,08
41,010;0,00;0,08
41,020;0,00;0,07
41,030;0,00;0,07
41,040;-0,00;0,06
41,050;-0,00;0,06
41,060;-0,00;0,05
41,070;-0,00;0,05
41,080;-0,00;0,04
41,090;-0,00;0,04
41,100;-0,00;0,04
41,110;-0,00;0,03
41,120;-0,00;0,03
41,130;-0,00;0,03
41,140;-0,00;0,02
41,150;-0,00;0,02
41,160;-0,00;0,01
41,170;-0,00;0,01
41,180;-0,00;0,01
41,190;-0,00;0,00
41,200;-0,00;-0,00
41,210;-0,01;-0,01
41,220;-0,01;-0,01
41,230;-0,01;-0,02
41,240;-0,01;-0,02
41,250;-0,01;-0,02
41,260;-0,00;-0,03
41,270;-0,00;-0,03
41,280;-0,00;-0,04
41,290;-0,00;-0,05
41,300;-0,00;-0,05
41,310;-0,00;-0,05
41,320;-0,00;-0,06
41,330;-0,00;-0,06
41,340;-0,00;-0,07
41,350;-0,00;-0,07
41,360;-0,00;-0,07
41,370;-0,00;-0,08
41,380;-0,00;-0,08
41,390;-0,00;-0,08
41,400;-0,00;-0,09
41,410;-0,00;-0,09
41,420;-0,00;-0,09
41,430;-0,01;-0,10
41,440;-0,00;-0,10
41,450;-0,00;-0,10
41,460;-0,00;-0,10
41,470;-0,00;-0,11
41,480;-0,00;-0,11
41,490;-0,00;-0,11
41,500;-0,00;-0,11
41,510;-0,00;-0,11
41,520;-0,01;-0,11
41,530;-0,01;-0,12
41,540;-0,01;-0,12
41,550;-0,01;-0,12
41,560;-0,01;-0,12
41,570;-0,01;-0,12
41,580;-0,01;-0,12
41,590;-0,01;-0,12
41,600;-0,01;-0,12
41,610;-0,01;-0,12
41,620;-0,01;-0,12
41,630;-0,01;-0,12
41,640;-0,01;-0,12
41,650;-0,01;-0,12
41,660;-0,01;-0,12
41,670;-0,01;-0,12
41,680;-0,01;-0,12
41,690;-0,01;-0,12
41,700;-0,01;-0,12
41,710;-0,01;-0,12
41,720;-0,01;-0,12
41,730;-0,00;-0,12
41,740;-0,00;-0,12
41,750;-0,00;-0,12
41,760;-0,00;-0,12
41,770;-0,00;-0,11
41,780;-0,00;-0,11
41,790;-0,00;-0,11
41,800;-0,00;-0,11
41,810;-0,00;-0,11
41,820;-0,00;-0,11
41,830;-0,00;-0,11
41,840;-0,00;-0,10
41,850;-0,00;-0,10
41,860;-0,00;-0,10
41,870;-0,00;-0,10
41,880;-0,00;-0,09
41,890;-0,00;-0,09
41,900;-0,00;-0,09
41,910;-0,00;-0,09
41,920;-0,00;-0,09
41,930;-0,00;-0,08
41,940;-0,00;-0,08
41,950;-0,01;-0,08
41,960;-0,01;-0,07
41,970;-0,01;-0,07
41,980;-0,01;-0,07
41,990;-0,01;-0,06
42,000;-0,01;-0,06
42,010;-0,01;-0,06
42,020;-0,01;-0,05
42,030;-0,01;-0,05
42,040;-0,01;-0,04
42,050;-0,01;-0,04
42,060;-0,01;-0,04
42,070;-0,01;-0,03
42,080;-0,01;-0,03
42,090;-0,01;-0,02
42,100;-0,01;-0,02
42,110;-0,01;-0,02
42,120;-0,01;-0,01
42,130;-0,01;-0,01
42,140;-0,00;-0,00
42,150;-0,00;0,00
42,160;-0,00;0,01
42,170;-0,00;0,01
42,180;-0,00;0,02
42,190;-0,00;0,02
42,200;0,00;0,03
42,210;0,00;0,03
42,220;0,00;0,04
42,230;0,00;0,04
42,240;0,00;0,04
42,250;0,00;0,05
42,260;0,00;0,05
42,270;0,01;0,06
42,280;0,01;0,06
42,290;0,01;0,07
42,300;0,01;0,07
42,310;0,01;0,08
42,320;0,01;0,08
42,330;0,01;0,08
42,340;0,01;0,09
42,350;0,01;0,09
42,360;0,01;0,09
42,370;0,01;0,10
42,380;0,01;0,10
42,390;0,01;0,10
42,400;0,01;0,11
42,410;0,01;0,11
42,420;0,01;0,11
42,430;0,01;0,12
42,440;0,01;0,12
42,450;0,01;0,12
42,460;0,01;0,12
42,470;0,01;0,13
42,480;0,01;0,13
42,490;0,01;0,13
42,500;0,01;0,13
42,510;0,01;0,13
42,520;0,01;0,13
42,530;0,01;0,14
42,540;0,02;0,14
42,550;0,02;0,14
42,560;0,02;0,14
42,570;0,02;0,14
42,580;0,02;0,14
42,590;0,02;0,14
42,600;0,02;0,14
42,610;0,02;0,14
42,620;0,02;0,13
42,630;0,02;0,13
42,640;0,02;0,13
42,650;0,02;0,13
42,660;0,02;0,13
42,670;0,03;0,13
42,680;0,03;0,12
42,690;0,03;0,12
42,700;0,03;0,12
42,710;0,03;0,12
42,720;0,03;0,12
42,730;0,03;0,11
42,740;0,03;0,11
42,750;0,03;0,11
42,760;0,04;0,10
42,770;0,04;0,10
42,780;0,04;0,10
42,790;0,04;0,10
42,800;0,04;0,09
42,810;0,04;0,09
42,820;0,04;0,08
42,830;0,04;0,08
42,840;0,05;0,08
42,850;0,05;0,07
42,860;0,05;0,07
42,870;0,05;0,06
42,880;0,05;0,06
42,890;0,05;0,06
42,900;0,05;0,05
42,910;0,05;0,05
42,920;0,05;0,04
42,930;0,05;0,04
42,940;0,05;0,04
42,950;0,05;0,03
42,960;0,05;0,03
42,970;0,05;0,02
42,980;0,05;0,02
42,990;0,05;0,02
43,000;0,05;0,01
43,010;0,05;0,01
43,020;0,05;0,00
43,030;0,05;-0,00
43,040;0,05;-0,01
43,050;0,05;-0,01
43,060;0,05;-0,01
43,070;0,05;-0,02
43,080;0,05;-0,02
43,090;0,05;-0,02
43,100;0,05;-0,03
43,110;0,04;-0,03
43,120;0,04;-0,03
43,130;0,04;-0,04
43,140;0,04;-0,04
43,150;0,04;-0,04
43,160;0,04;-0,05
43,170;0,04;-0,05
43,180;0,04;-0,05
43,190;0,04;-0,06
43,200;0,04;-0,06
43,210;0,04;-0,06
43,220;0,04;-0,07
43,230;0,04;-0,07
43,240;0,04;-0,07
43,250;0,03;-0,08
43,260;0,03;-0,08
43,270;0,03;-0,08
43,280;0,03;-0,08
43,290;0,03;-0,09
43,300;0,03;-0,09
43,310;0,02;-0,09
43,320;0,02;-0,09
43,330;0,02;-0,10
43,340;0,02;-0,10
43,350;0,02;-0,10
43,360;0,02;-0,10
43,370;0,02;-0,11
43,380;0,02;-0,11
43,390;0,02;-0,11
43,400;0,01;-0,11
43,410;0,01;-0,11
43,420;0,01;-0,12
43,430;0,01;-0,12
43,440;0,01;-0,12
43,450;0,00;-0,12
43,460;0,00;-0,12
43,470;0,00;-0,12
43,480;-0,00;-0,12
43,490;-0,00;-0,12
43,500;-0,00;-0,12
43,510;-0,01;-0,12
43,520;-0,01;-0,12
43,530;-0,01;-0,12
43,540;-0,01;-0,12
43,550;-0,01;-0,12
43,560;-0,01;-0,12
43,570;-0,02;-0,12
43,580;-0,02;-0,12
43,590;-0,02;-0,12
43,600;-0,02;-0,12
43,610;-0,02;-0,11
43,620;-0,02;-0,11
43,630;-0,03;-0,11
43,640;-0,03;-0,11
43,650;-0,03;-0,11
43,660;-0,03;-0,10
43,670;-0,03;-0,10
43,680;-0,03;-0,10
43,690;-0,03;-0,10
43,700;-0,03;-0,10
43,710;-0,03;-0,10
43,720;-0,03;-0,09
43,730;-0,04;-0,09
43,740;-0,04;-0,09
43,750;-0,04;-0,09
43,760;-0,04;-0,08
43,770;-0,04;-0,08
43,780;-0,04;-0,08
43,790;-0,04;-0,07
43,800;-0,04;-0,07
43,810;-0,04;-0,06
43,820;-0,04;-0,06
43,830;-0,04;-0,06
43,840;-0,04;-0,05
43,850;-0,05;-0,05
43,860;-0,05;-0,05
43,870;-0,05;-0,04
43,880;-0,05;-0,04
43,890;-0,05;-0,03
43,900;-0,05;-0,03
43,910;-0,05;-0,03
43,920;-0,05;-0,02
43,930;-0,05;-0,02
43,940;-0,05;-0,01
43,950;-0,04;-0,01
43,960;-0,05;-0,01
43,970;-0,05;-0,00
43,980;-0,05;0,00
43,990;-0,05;0,00
44,000;-0,05;0,01
44,010;-0,05;0,01
44,020;-0,05;0,02
44,030;-0,04;0,02
44,040;-0,04;0,02
44,050;-0,04;0,02
44,060;-0,04;0,03
44,070;-0,04;0,03
44,080;-0,04;0,04
44,090;-0,04;0,04
44,100;-0,04;0,04
44,110;-0,04;0,04
44,120;-0,04;0,05
44,130;-0,03;0,05
44,140;-0,03;0,05
44,150;-0,03;0,06
44,160;-0,03;0,06
44,170;-0,03;0,06
44,180;-0,03;0,06
44,190;-0,02;0,07
44,200;-0,02;0,07
44,210;-0,02;0,07
44,220;-0,02;0,07
44,230;-0,02;0,07
44,240;-0,01;0,08
44,250;-0,01;0,08
44,260;-0,01;0,08
44,270;-0,01;0,08
44,280;-0,00;0,09
44,290;-0,00;0,09
44,300;0,00;0,09
44,310;0,00;0,09
44,320;0,00;0,09
44,330;0,01;0,10
44,340;0,01;0,10
44,350;0,01;0,10
44,360;0,01;0,10
44,370;0,02;0,10
44,380;0,02;0,10
44,390;0,02;0,10
44,400;0,02;0,10
44,410;0,02;0,10
44,420;0,03;0,10
44,430;0,03;0,10
44,440;0,03;0,11
44,450;0,03;0,10
44,460;0,04;0,10
44,470;0,04;0,10
44,480;0,04;0,10
44,490;0,04;0,10
44,500;0,04;0,10
44,510;0,05;0,10
44,520;0,05;0,10
44,530;0,05;0,10
44,540;0,05;0,10
44,550;0,06;0,10
44,560;0,06;0,10
44,570;0,06;0,09
44,580;0,06;0,09
44,590;0,06;0,09
44,600;0,07;0,09
44,610;0,07;0,08
44,620;0,07;0,08
44,630;0,07;0,08
44,640;0,07;0,08
44,650;0,07;0,07
44,660;0,08;0,07
44,670;0,08;0,07
44,680;0,08;0,07
44,690;0,08;0,06
44,700;0,08;0,06
44,710;0,08;0,06
44,720;0,09;0,06
44,730;0,09;0,05
44,740;0,09;0,05
44,750;0,09;0,05
44,760;0,09;0,04
44,770;0,09;0,04
44,780;0,09;0,04
44,790;0,09;0,03
44,800;0,10;0,03
44,810;0,10;0,03
44,820;0,10;0,02
44,830;0,10;0,02
44,840;0,10;0,02
44,850;0,10;0,01
44,860;0,10;0,01
44,870;0,09;0,01
44,880;0,09;0,00
44,890;0,09;0,00
44,900;0,09;-0,00
44,910;0,09;-0,00
44,920;0,09;-0,01
44,930;0,09;-0,01
44,940;0,09;-0,01
44,950;0,09;-0,01
44,960;0,09;-0,02
44,970;0,09;-0,02
44,980;0,08;-0,03
44,990;0,08;-0,03
45,000;0,08;-0,03
45,010;0,08;-0,04
45,020;0,08;-0,04
45,030;0,07;-0,04
45,040;0,07;-0,05
45,050;0,07;-0,05
45,060;0,07;-0,05
45,070;0,06;-0,06
45,080;0,06;-0,06
45,090;0,06;-0,06
45,100;0,06;-0,06
45,110;0,05;-0,07
45,120;0,05;-0,07
45,130;0,05;-0,07
45,140;0,05;-0,07
45,150;0,04;-0,08
45,160;0,04;-0,08
45,170;0,04;-0,08
45,180;0,04;-0,08
45,190;0,03;-0,08
45,200;0,03;-0,09
45,210;0,03;-0,09
45,220;0,02;-0,09
45,230;0,02;-0,09
45,240;0,02;-0,09
45,250;0,02;-0,10
45,260;0,01;-0,10
45,270;0,01;-0,10
45,280;0,01;-0,10
45,290;0,00;-0,10
45,300;0,00;-0,10
45,310;-0,00;-0,10
45,320;-0,00;-0,10
45,330;-0,01;-0,10
45,340;-0,01;-0,10
45,350;-0,01;-0,10
45,360;-0,01;-0,10
45,370;-0,02;-0,10
45,380;-0,02;-0,10
45,390;-0,02;-0,10
45,400;-0,03;-0,10
45,410;-0,03;-0,10
45,420;-0,03;-0,10
45,430;-0,03;-0,10
45,440;-0,04;-0,09
45,450;-0,04;-0,09
45,460;-0,04;-0,09
45,470;-0,04;-0,09
45,480;-0,04;-0,09
45,490;-0,05;-0,09
45,500;-0,05;-0,09
45,510;-0,05;-0,08
45,520;-0,05;-0,08
45,530;-0,05;-0,08
45,540;-0,05;-0,08
45,550;-0,06;-0,08
45,560;-0,06;-0,07
45,570;-0,06;-0,07
45,580;-0,06;-0,07
45,590;-0,06;-0,07
45,600;-0,07;-0,06
45,610;-0,07;-0,06
45,620;-0,07;-0,06
45,630;-0,07;-0,06
45,640;-0,07;-0,06
45,650;-0,07;-0,05
45,660;-0,07;-0,05
45,670;-0,07;-0,05
45,680;-0,07;-0,05
45,690;-0,07;-0,04
45,700;-0,07;-0,04
45,710;-0,07;-0,04
45,720;-0,07;-0,04
45,730;-0,07;-0,03
45,740;-0,07;-0,03
45,750;-0,07;-0,03
45,760;-0,07;-0,02
45,770;-0,07;-0,02
45,780;-0,07;-0,02
45,790;-0,08;-0,02
45,800;-0,08;-0,01
45,810;-0,08;-0,01
45,820;-0,08;-0,01
45,830;-0,08;-0,01
45,840;-0,07;-0,01
45,850;-0,07;-0,00
45,860;-0,07;-0,00
45,870;-0,07;0,00
45,880;-0,07;0,00
45,890;-0,07;0,01
45,900;-0,07;0,01
45,910;-0,07;0,01
45,920;-0,06;0,01
45,930;-0,06;0,02
45,940;-0,06;0,02
45,950;-0,06;0,02
45,960;-0,06;0,02
45,970;-0,06;0,02
45,980;-0,05;0,03
45,990;-0,05;0,03
46,000;-0,05;0,03
46,010;-0,05;0,04
46,020;-0,05;0,04
46,030;-0,04;0,04
46,040;-0,04;0,04
46,050;-0,04;0,04
46,060;-0,04;0,05
46,070;-0,03;0,05
46,080;-0,03;0,05
46,090;-0,03;0,05
46,100;-0,03;0,05
46,110;-0,02;0,05
46,120;-0,02;0,06
46,130;-0,02;0,06
46,140;-0,01;0,06
46,150;-0,01;0,06
46,160;-0,01;0,06
46,170;-0,00;0,06
46,180;0,00;0,06
46,190;0,01;0,07
46,200;0,01;0,07
46,210;0,01;0,07
46,220;0,02;0,07
46,230;0,02;0,07
46,240;0,03;0,07
46,250;0,03;0,07
46,260;0,03;0,07
46,270;0,04;0,07
46,280;0,04;0,07
46,290;0,04;0,07
46,300;0,05;0,07
46,310;0,05;0,07
46,320;0,05;0,07
46,330;0,06;0,07
46,340;0,06;0,07
46,350;0,07;0,07
46,360;0,07;0,07
46,370;0,07;0,06
46,380;0,08;0,06
46,390;0,08;0,06
46,400;0,08;0,06
46,410;0,09;0,06
46,420;0,09;0,06
46,430;0,09;0,06
46,440;0,09;0,06
46,450;0,10;0,06
46,460;0,10;0,05
46,470;0,10;0,05
46,480;0,10;0,05
46,490;0,10;0,05
46,500;0,11;0,05
46,510;0,11;0,04
46,520;0,11;0,04
46,530;0,11;0,04
46,540;0,11;0,04
46,550;0,11;0,04
46,560;0,12;0,04
46,570;0,12;0,03
46,580;0,12;0,03
46,590;0,12;0,03
46,600;0,12;0,03
46,610;0,12;0,03
46,620;0,12;0,02
46,630;0,12;0,02
46,640;0,12;0,02
46,650;0,12;0,02
46,660;0,12;0,01
46,670;0,13;0,01
46,680;0,13;0,01
46,690;0,13;0,01
46,700;0,13;0,00
46,710;0,13;0,00
46,720;0,13;-0,00
46,730;0,13;-0,00
46,740;0,12;-0,01
46,750;0,12;-0,01
46,760;0,12;-0,01
46,770;0,12;-0,02
46,780;0,12;-0,02
46,790;0,12;-0,02
46,800;0,12;-0,02
46,810;0,11;-0,02
46,820;0,11;-0,03
46,830;0,11;-0,03
46,840;0,11;-0,03
46,850;0,11;-0,03
46,860;0,11;-0,04
46,870;0,10;-0,04
46,880;0,10;-0,04
46,890;0,10;-0,04
46,900;0,10;-0,04
46,910;0,09;-0,05
46,920;0,09;-0,05
46,930;0,09;-0,05
46,940;0,09;-0,05
46,950;0,08;-0,05
46,960;0,08;-0,05
46,970;0,07;-0,06
46,980;0,07;-0,06
46,990;0,07;-0,06
47,000;0,06;-0,06
47,010;0,06;-0,06
47,020;0,05;-0,06
47,030;0,05;-0,06
47,040;0,05;-0,06
47,050;0,04;-0,07
47,060;0,04;-0,07
47,070;0,04;-0,07
47,080;0,03;-0,07
47,090;0,03;-0,07
47,100;0,02;-0,07
47,110;0,02;-0,07
47,120;0,01;-0,07
47,130;0,01;-0,07
47,140;0,01;-0,07
47,150;0,00;-0,07
47,160;-0,00;-0,07
47,170;-0,01;-0,07
47,180;-0,02;-0,07
47,190;-0,02;-0,07
47,200;-0,02;-0,07
47,210;-0,03;-0,07
47,220;-0,03;-0,07
47,230;-0,03;-0,07
47,240;-0,04;-0,07
47,250;-0,04;-0,07
47,260;-0,04;-0,07
47,270;-0,05;-0,07
47,280;-0,05;-0,07
47,290;-0,06;-0,07
47,300;-0,06;-0,07
47,310;-0,06;-0,06
47,320;-0,07;-0,06
47,330;-0,07;-0,06
47,340;-0,07;-0,06
47,350;-0,08;-0,06
47,360;-0,08;-0,06
47,370;-0,08;-0,06
47,380;-0,08;-0,06
47,390;-0,09;-0,06
47,400;-0,09;-0,06
47,410;-0,09;-0,06
47,420;-0,09;-0,05
47,430;-0,10;-0,05
47,440;-0,10;-0,05
47,450;-0,10;-0,05
47,460;-0,10;-0,05
47,470;-0,10;-0,05
47,480;-0,10;-0,05
47,490;-0,11;-0,05
47,500;-0,11;-0,04
47,510;-0,11;-0,04
47,520;-0,11;-0,04
47,530;-0,11;-0,04
47,540;-0,11;-0,04
47,550;-0,11;-0,04
47,560;-0,11;-0,03
47,570;-0,11;-0,03
47,580;-0,11;-0,03
47,590;-0,11;-0,03
47,600;-0,11;-0,02
47,610;-0,11;-0,02
47,620;-0,11;-0,02
47,630;-0,11;-0,02
47,640;-0,11;-0,02
47,650;-0,11;-0,02
47,660;-0,11;-0,01
47,670;-0,11;-0,01
47,680;-0,11;-0,01
47,690;-0,11;-0,01
47,700;-0,11;-0,01
47,710;-0,10;-0,01
47,720;-0,10;-0,00
47,730;-0,10;-0,00
47,740;-0,10;-0,00
47,750;-0,10;-0,00
47,760;-0,09;-0,00
47,770;-0,09;0,00
47,780;-0,09;0,00
47,790;-0,09;0,00
47,800;-0,08;0,01
47,810;-0,08;0,01
47,820;-0,08;0,01
47,830;-0,08;0,01
47,840;-0,07;0,01
47,850;-0,07;0,01
47,860;-0,06;0,01
47,870;-0,06;0,01
47,880;-0,06;0,01
47,890;-0,05;0,01
47,900;-0,05;0,01
47,910;-0,05;0,01
47,920;-0,04;0,01
47,930;-0,04;0,01
47,940;-0,04;0,01
47,950;-0,04;0,01
47,960;-0,03;0,01
47,970;-0,03;0,02
47,980;-0,03;0,02
47,990;-0,02;0,02
48,000;-0,02;0,02
48,010;-0,01;0,02
48,020;-0,01;0,02
48,030;-0,01;0,02
48,040;-0,00;0,02
48,050;0,00;0,02
48,060;0,01;0,02
48,070;0,01;0,02
48,080;0,01;0,02
48,090;0,02;0,02
48,100;0,02;0,02
48,110;0,03;0,02
48,120;0,03;0,02
48,130;0,04;0,02
48,140;0,04;0,02
48,150;0,04;0,02
48,160;0,05;0,02
48,170;0,05;0,02
48,180;0,06;0,02
48,190;0,06;0,02
48,200;0,06;0,02
48,210;0,07;0,02
48,220;0,07;0,02
48,230;0,07;0,02
48,240;0,08;0,02
48,250;0,08;0,02
48,260;0,09;0,02
48,270;0,09;0,02
48,280;0,10;0,02
48,290;0,10;0,02
48,300;0,10;0,02
48,310;0,10;0,02
48,320;0,11;0,02
48,330;0,11;0,02
48,340;0,11;0,02
48,350;0,12;0,02
48,360;0,12;0,02
48,370;0,12;0,01
48,380;0,12;0,01
48,390;0,13;0,01
48,400;0,13;0,01
48,410;0,13;0,01
48,420;0,13;0,01
48,430;0,13;0,01
48,440;0,13;0,01
48,450;0,14;0,01
48,460;0,14;0,01
48,470;0,14;0,01
48,480;0,14;0,00
48,490;0,14;0,00
48,500;0,14;0,00
48,510;0,14;0,00
48,520;0,14;0,00
48,530;0,14;-0,00
48,540;0,14;-0,00
48,550;0,14;-0,00
48,560;0,14;-0,00
48,570;0,14;-0,01
48,580;0,14;-0,01
48,590;0,14;-0,01
48,600;0,14;-0,01
48,610;0,14;-0,01
48,620;0,13;-0,01
48,630;0,13;-0,01
48,640;0,13;-0,01
48,650;0,13;-0,01
48,660;0,13;-0,01
48,670;0,12;-0,01
48,680;0,12;-0,01
48,690;0,12;-0,02
48,700;0,12;-0,02
48,710;0,11;-0,02
48,720;0,11;-0,02
48,730;0,11;-0,02
48,740;0,10;-0,02
48,750;0,10;-0,02
48,760;0,10;-0,02
48,770;0,09;-0,02
48,780;0,09;-0,02
48,790;0,09;-0,02
48,800;0,08;-0,02
48,810;0,08;-0,02
48,820;0,08;-0,02
48,830;0,07;-0,02
48,840;0,07;-0,02
48,850;0,06;-0,02
48,860;0,06;-0,02
48,870;0,06;-0,02
48,880;0,05;-0,02
48,890;0,05;-0,03
48,900;0,05;-0,03
48,910;0,04;-0,03
48,920;0,04;-0,03
48,930;0,03;-0,03
48,940;0,03;-0,03
48,950;0,03;-0,03
48,960;0,02;-0,03
48,970;0,02;-0,03
48,980;0,01;-0,03
48,990;0,01;-0,03
49,000;0,00;-0,03
49,010;-0,00;-0,03
49,020;-0,01;-0,03
49,030;-0,01;-0,03
49,040;-0,01;-0,03
49,050;-0,02;-0,03
49,060;-0,02;-0,03
49,070;-0,03;-0,03
49,080;-0,03;-0,03
49,090;-0,04;-0,03
49,100;-0,04;-0,03
49,110;-0,04;-0,03
49,120;-0,05;-0,03
49,130;-0,05;-0,03
49,140;-0,06;-0,03
49,150;-0,06;-0,03
49,160;-0,06;-0,03
49,170;-0,07;-0,03
49,180;-0,07;-0,03
49,190;-0,07;-0,03
49,200;-0,08;-0,03
49,210;-0,08;-0,03
49,220;-0,08;-0,03
49,230;-0,09;-0,03
49,240;-0,09;-0,03
49,250;-0,09;-0,03
49,260;-0,09;-0,03
49,270;-0,10;-0,03
49,280;-0,10;-0,03
49,290;-0,10;-0,02
49,300;-0,10;-0,03
49,310;-0,10;-0,03
49,320;-0,10;-0,03
49,330;-0,11;-0,03
49,340;-0,11;-0,03
49,350;-0,11;-0,03
49,360;-0,11;-0,03
49,370;-0,11;-0,03
49,380;-0,11;-0,03
49,390;-0,11;-0,03
49,400;-0,12;-0,03
49,410;-0,12;-0,02
49,420;-0,12;-0,02
49,430;-0,12;-0,03
49,440;-0,12;-0,03
49,450;-0,12;-0,03
49,460;-0,12;-0,03
49,470;-0,12;-0,03
49,480;-0,11;-0,03
49,490;-0,11;-0,03
49,500;-0,11;-0,03
49,510;-0,11;-0,03
49,520;-0,11;-0,03
49,530;-0,11;-0,03
49,540;-0,11;-0,03
49,550;-0,11;-0,03
49,560;-0,11;-0,03
49,570;-0,10;-0,03
49,580;-0,10;-0,03
49,590;-0,10;-0,03
49,600;-0,10;-0,03
49,610;-0,10;-0,03
49,620;-0,10;-0,03
49,630;-0,09;-0,03
49,640;-0,09;-0,03
49,650;-0,09;-0,03
49,660;-0,08;-0,03
49,670;-0,08;-0,03
49,680;-0,08;-0,03
49,690;-0,08;-0,03
49,700;-0,07;-0,02
49,710;-0,07;-0,02
49,720;-0,07;-0,03
49,730;-0,06;-0,02
49,740;-0,06;-0,02
49,750;-0,06;-0,02
49,760;-0,05;-0,02
49,770;-0,05;-0,02
49,780;-0,05;-0,02
49,790;-0,04;-0,02
49,800;-0,04;-0,02
49,810;-0,04;-0,02
49,820;-0,03;-0,02
49,830;-0,03;-0,02
49,840;-0,02;-0,02
49,850;-0,02;-0,02
49,860;-0,01;-0,02
49,870;-0,01;-0,02
49,880;-0,01;-0,02
49,890;-0,00;-0,02
49,900;0,00;-0,02
49,910;0,01;-0,02
49,920;0,01;-0,02
49,930;0,02;-0,02
49,940;0,02;-0,02
49,950;0,03;-0,02
49,960;0,03;-0,02
49,970;0,04;-0,02
49,980;0,04;-0,02
49,990;0,05;-0,02
50,000;0,05;-0,02
50,010;0,06;-0,02
50,020;0,06;-0,02
50,030;0,07;-0,01
50,040;0,07;-0,01
50,050;0,07;-0,01
50,060;0,08;-0,01
50,070;0,08;-0,01
50,080;0,08;-0,01
50,090;0,09;-0,01
50,100;0,09;-0,01
50,110;0,10;-0,01
50,120;0,10;-0,01
50,130;0,10;-0,01
50,140;0,11;-0,01
50,150;0,11;-0,01
50,160;0,11;-0,01
50,170;0,12;-0,01
50,180;0,12;-0,01
50,190;0,12;-0,00
50,200;0,12;-0,00
50,210;0,13;-0,00
50,220;0,13;-0,00
50,230;0,13;-0,00
50,240;0,13;-0,00
50,250;0,13;0,00
50,260;0,14;0,00
50,270;0,14;0,00
50,280;0,14;0,00
50,290;0,15;0,00
50,300;0,15;0,00
50,310;0,15;0,01
50,320;0,15;0,01
50,330;0,15;0,01
50,340;0,15;0,01
50,350;0,15;0,01
50,360;0,15;0,01
50,370;0,15;0,01
50,380;0,15;0,01
50,390;0,15;0,01
50,400;0,15;0,01
50,410;0,15;0,01
50,420;0,15;0,01
50,430;0,15;0,01
50,440;0,15;0,01
50,450;0,15;0,02
50,460;0,14;0,02
50,470;0,14;0,02
50,480;0,14;0,02
50,490;0,14;0,02
50,500;0,13;0,02
50,510;0,13;0,02
50,520;0,13;0,02
50,530;0,13;0,02
50,540;0,12;0,02
50,550;0,12;0,02
50,560;0,12;0,02
50,570;0,11;0,02
50,580;0,11;0,03
50,590;0,10;0,03
50,600;0,10;0,03
50,610;0,10;0,03
50,620;0,09;0,03
50,630;0,09;0,03
50,640;0,09;0,03
50,650;0,08;0,03
50,660;0,08;0,03
50,670;0,08;0,03
50,680;0,07;0,03
50,690;0,07;0,03
50,700;0,06;0,03
50,710;0,06;0,03
50,720;0,06;0,03
50,730;0,05;0,04
50,740;0,05;0,04
50,750;0,05;0,04
50,760;0,04;0,04
50,770;0,04;0,04
50,780;0,03;0,04
50,790;0,03;0,04
50,800;0,03;0,04
50,810;0,02;0,04
50,820;0,02;0,04
50,830;0,01;0,04
50,840;0,01;0,04
50,850;0,00;0,04
50,860;-0,00;0,04
50,870;-0,00;0,03
50,880;-0,01;0,03
50,890;-0,01;0,03
50,900;-0,02;0,03
50,910;-0,02;0,03
50,920;-0,03;0,03
50,930;-0,03;0,03
50,940;-0,04;0,03
50,950;-0,04;0,02
50,960;-0,04;0,02
50,970;-0,05;0,02
50,980;-0,05;0,02
50,990;-0,05;0,02
51,000;-0,06;0,02
51,010;-0,06;0,02
51,020;-0,07;0,02
51,030;-0,07;0,02
51,040;-0,07;0,02
51,050;-0,08;0,01
51,060;-0,08;0,01
51,070;-0,08;0,01
51,080;-0,09;0,01
51,090;-0,09;0,01
51,100;-0,09;0,01
51,110;-0,09;0,01
51,120;-0,09;0,00
