t;U;U
[s];[V];[V]

21,410;-0,10;-0,06
21,420;-0,09;-0,06
21,430;-0,09;-0,06
21,440;-0,09;-0,06
21,450;-0,08;-0,05
21,460;-0,08;-0,05
21,470;-0,07;-0,05
21,480;-0,07;-0,04
21,490;-0,07;-0,04
21,500;-0,06;-0,04
21,510;-0,06;-0,04
21,520;-0,06;-0,03
21,530;-0,05;-0,03
21,540;-0,05;-0,03
21,550;-0,04;-0,02
21,560;-0,04;-0,02
21,570;-0,03;-0,02
21,580;-0,03;-0,01
21,590;-0,02;-0,01
21,600;-0,02;-0,01
21,610;-0,01;-0,00
21,620;-0,01;-0,00
21,630;-0,01;0,00
21,640;-0,00;0,01
21,650;0,00;0,01
21,660;0,01;0,01
21,670;0,01;0,01
21,680;0,02;0,02
21,690;0,02;0,02
21,700;0,02;0,02
21,710;0,03;0,03
21,720;0,03;0,03
21,730;0,04;0,03
21,740;0,04;0,04
21,750;0,04;0,04
21,760;0,05;0,04
21,770;0,05;0,04
21,780;0,05;0,05
21,790;0,06;0,05
21,800;0,06;0,06
21,810;0,07;0,06
21,820;0,07;0,06
21,830;0,07;0,07
21,840;0,08;0,07
21,850;0,08;0,07
21,860;0,08;0,07
21,870;0,09;0,08
21,880;0,09;0,08
21,890;0,09;0,08
21,900;0,09;0,08
21,910;0,09;0,09
21,920;0,10;0,09
21,930;0,10;0,09
21,940;0,10;0,09
21,950;0,10;0,10
21,960;0,11;0,10
21,970;0,11;0,10
21,980;0,11;0,11
21,990;0,11;0,11
22,000;0,11;0,11
22,010;0,11;0,11
22,020;0,12;0,11
22,030;0,12;0,12
22,040;0,12;0,12
22,050;0,12;0,12
22,060;0,12;0,12
22,070;0,12;0,12
22,080;0,12;0,12
22,090;0,12;0,12
22,100;0,12;0,12
22,110;0,12;0,12
22,120;0,12;0,12
22,130;0,12;0,12
22,140;0,12;0,12
22,150;0,12;0,12
22,160;0,12;0,12
22,170;0,11;0,12
22,180;0,11;0,12
22,190;0,11;0,12
22,200;0,11;0,12
22,210;0,11;0,12
22,220;0,11;0,12
22,230;0,10;0,12
22,240;0,10;0,12
22,250;0,10;0,11
22,260;0,10;0,11
22,270;0,09;0,11
22,280;0,09;0,11
22,290;0,09;0,11
22,300;0,08;0,11
22,310;0,08;0,10
22,320;0,08;0,10
22,330;0,08;0,10
22,340;0,07;0,10
22,350;0,07;0,09
22,360;0,07;0,09
22,370;0,06;0,09
22,380;0,06;0,08
22,390;0,05;0,08
22,400;0,05;0,08
22,410;0,05;0,07
22,420;0,04;0,07
22,430;0,04;0,07
22,440;0,03;0,07
22,450;0,03;0,06
22,460;0,03;0,06
22,470;0,02;0,05
22,480;0,02;0,05
22,490;0,02;0,05
22,500;0,01;0,04
22,510;0,01;0,04
22,520;0,00;0,04
22,530;0,00;0,03
22,540;-0,00;0,03
22,550;-0,01;0,03
22,560;-0,01;0,02
22,570;-0,01;0,02
22,580;-0,02;0,02
22,590;-0,02;0,01
22,600;-0,03;0,01
22,610;-0,03;0,01
22,620;-0,03;0,01
22,630;-0,04;0,00
22,640;-0,04;0,00
22,650;-0,04;-0,00
22,660;-0,05;-0,01
22,670;-0,05;-0,01
22,680;-0,05;-0,01
22,690;-0,06;-0,02
22,700;-0,06;-0,02
22,710;-0,06;-0,02
22,720;-0,07;-0,03
22,730;-0,07;-0,03
22,740;-0,07;-0,03
22,750;-0,07;-0,04
22,760;-0,08;-0,04
22,770;-0,08;-0,04
22,780;-0,09;-0,05
22,790;-0,09;-0,05
22,800;-0,09;-0,05
22,810;-0,09;-0,05
22,820;-0,09;-0,06
22,830;-0,10;-0,06
22,840;-0,10;-0,06
22,850;-0,10;-0,06
22,860;-0,10;-0,07
22,870;-0,11;-0,07
22,880;-0,11;-0,07
22,890;-0,11;-0,08
22,900;-0,11;-0,08
22,910;-0,11;-0,08
22,920;-0,12;-0,08
22,930;-0,12;-0,09
22,940;-0,12;-0,09
22,950;-0,12;-0,09
22,960;-0,12;-0,09
22,970;-0,12;-0,09
22,980;-0,13;-0,09
22,990;-0,13;-0,09
23,000;-0,13;-0,09
23,010;-0,13;-0,09
23,020;-0,13;-0,09
23,030;-0,13;-0,10
23,040;-0,13;-0,10
23,050;-0,13;-0,10
23,060;-0,13;-0,10
23,070;-0,13;-0,10
23,080;-0,13;-0,10
23,090;-0,13;-0,10
23,100;-0,13;-0,10
23,110;-0,13;-0,10
23,120;-0,13;-0,10
23,130;-0,13;-0,10
23,140;-0,13;-0,10
23,150;-0,13;-0,10
23,160;-0,13;-0,10
23,170;-0,13;-0,10
23,180;-0,13;-0,10
23,190;-0,13;-0,10
23,200;-0,13;-0,10
23,210;-0,12;-0,09
23,220;-0,12;-0,09
23,230;-0,12;-0,09
23,240;-0,12;-0,09
23,250;-0,12;-0,09
23,260;-0,12;-0,09
23,270;-0,11;-0,08
23,280;-0,11;-0,08
23,290;-0,11;-0,08
23,300;-0,11;-0,08
23,310;-0,11;-0,08
23,320;-0,10;-0,07
23,330;-0,10;-0,07
23,340;-0,10;-0,07
23,350;-0,10;-0,07
23,360;-0,09;-0,06
23,370;-0,09;-0,06
23,380;-0,09;-0,06
23,390;-0,08;-0,05
23,400;-0,08;-0,05
23,410;-0,08;-0,05
23,420;-0,07;-0,05
23,430;-0,07;-0,04
23,440;-0,07;-0,04
23,450;-0,06;-0,04
23,460;-0,06;-0,03
23,470;-0,06;-0,03
23,480;-0,05;-0,03
23,490;-0,05;-0,02
23,500;-0,05;-0,02
23,510;-0,04;-0,02
23,520;-0,04;-0,01
23,530;-0,04;-0,01
23,540;-0,03;-0,01
23,550;-0,03;-0,01
23,560;-0,02;-0,00
23,570;-0,02;-0,00
23,580;-0,02;0,00
23,590;-0,01;0,01
23,600;-0,01;0,01
23,610;-0,01;0,01
23,620;-0,00;0,02
23,630;0,00;0,02
23,640;0,01;0,02
23,650;0,01;0,03
23,660;0,01;0,03
23,670;0,02;0,03
23,680;0,02;0,03
23,690;0,02;0,04
23,700;0,03;0,04
23,710;0,03;0,05
23,720;0,04;0,05
23,730;0,04;0,05
23,740;0,04;0,06
23,750;0,05;0,06
23,760;0,05;0,06
23,770;0,06;0,06
23,780;0,06;0,07
23,790;0,06;0,07
23,800;0,07;0,07
23,810;0,07;0,08
23,820;0,07;0,08
23,830;0,08;0,09
23,840;0,08;0,09
23,850;0,08;0,09
23,860;0,09;0,10
23,870;0,09;0,10
23,880;0,09;0,10
23,890;0,10;0,10
23,900;0,10;0,11
23,910;0,10;0,11
23,920;0,10;0,11
23,930;0,10;0,11
23,940;0,11;0,12
23,950;0,11;0,12
23,960;0,11;0,12
23,970;0,11;0,12
23,980;0,11;0,12
23,990;0,11;0,12
24,000;0,12;0,13
24,010;0,12;0,13
24,020;0,12;0,13
24,030;0,12;0,13
24,040;0,12;0,13
24,050;0,12;0,13
24,060;0,12;0,13
24,070;0,12;0,13
24,080;0,12;0,13
24,090;0,12;0,13
24,100;0,12;0,13
24,110;0,12;0,13
24,120;0,11;0,13
24,130;0,11;0,13
24,140;0,11;0,13
24,150;0,11;0,13
24,160;0,11;0,13
24,170;0,10;0,13
24,180;0,10;0,12
24,190;0,10;0,12
24,200;0,10;0,12
24,210;0,09;0,12
24,220;0,09;0,12
24,230;0,09;0,12
24,240;0,08;0,11
24,250;0,08;0,11
24,260;0,08;0,11
24,270;0,08;0,11
24,280;0,07;0,11
24,290;0,07;0,10
24,300;0,07;0,10
24,310;0,06;0,10
24,320;0,06;0,10
24,330;0,06;0,09
24,340;0,05;0,09
24,350;0,05;0,09
24,360;0,04;0,09
24,370;0,04;0,08
24,380;0,04;0,08
24,390;0,03;0,08
24,400;0,03;0,07
24,410;0,02;0,07
24,420;0,02;0,07
24,430;0,02;0,06
24,440;0,01;0,06
24,450;0,01;0,06
24,460;0,01;0,05
24,470;0,00;0,05
24,480;-0,00;0,05
24,490;-0,01;0,04
24,500;-0,01;0,04
24,510;-0,01;0,03
24,520;-0,02;0,03
24,530;-0,02;0,03
24,540;-0,02;0,02
24,550;-0,03;0,02
24,560;-0,03;0,01
24,570;-0,04;0,01
24,580;-0,04;0,01
24,590;-0,04;0,01
24,600;-0,05;0,00
24,610;-0,05;-0,00
24,620;-0,05;-0,01
24,630;-0,06;-0,01
24,640;-0,06;-0,01
24,650;-0,06;-0,02
24,660;-0,06;-0,02
24,670;-0,07;-0,02
24,680;-0,07;-0,03
24,690;-0,07;-0,03
24,700;-0,08;-0,03
24,710;-0,08;-0,04
24,720;-0,08;-0,04
24,730;-0,08;-0,04
24,740;-0,09;-0,05
24,750;-0,09;-0,05
24,760;-0,09;-0,05
24,770;-0,09;-0,05
24,780;-0,10;-0,06
24,790;-0,10;-0,06
24,800;-0,10;-0,06
24,810;-0,10;-0,07
24,820;-0,10;-0,07
24,830;-0,11;-0,07
24,840;-0,11;-0,07
24,850;-0,11;-0,07
24,860;-0,11;-0,08
24,870;-0,11;-0,08
24,880;-0,11;-0,08
24,890;-0,12;-0,08
24,900;-0,12;-0,09
24,910;-0,12;-0,09
24,920;-0,12;-0,09
24,930;-0,12;-0,09
24,940;-0,12;-0,09
24,950;-0,12;-0,09
24,960;-0,12;-0,09
24,970;-0,12;-0,09
24,980;-0,12;-0,09
24,990;-0,12;-0,09
